كود المحافظة,كود المدينة,المدينة,كود المنطقة,المنطقة,كود الحي,الحي,كود المجاورة,المجاورة, رقم القطعة , مساحة القطعة , نسبة التميز , عدد القطع المتاحة ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,792 ", 600 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,793 ", 600 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,794 ", 600 , 1.040 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,795 ", 600 , 1.080 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,796 ", 600 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,797 ", 600 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,798 ", 600 , 1.080 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,799 ", 600 , 1.040 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,800 ", 600 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,801 ", 600 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,802 ", 600 , 1.040 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,803 ", 600 , 1.060 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,804 ", 600 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,805 ", 600 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,806 ", 600 , 1.080 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,807 ", 600 , 1.090 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,808 ", 600 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,809 ", 720 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,810 ", 655 , 1.070 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,811 ", 824 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,812 ", 627 , 1.080 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,813 ", 789 , 1.160 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,814 ", 563 , 1.080 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,815 ", 778 , 1.140 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,816 ", 631 , 1.080 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,817 ", 780 , 1.140 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,818 ", 600 , 1.080 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,819 ", 600 , 1.140 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,820 ", 600 , 1.140 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,821 ", 600 , 1.040 , 1 ,,,,,,,,,,,,,
17,8,السادات,1,حي الروضة,1,الروضة,1,الروضة," 1,822 ", 600 , 1.040 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 186 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 187 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 188 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 189 , 510 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 190 , 510 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 191 , 510 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 192 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 193 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 194 , 450 , 1.090 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 195 , 500 , 1.090 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 196 , 500 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 197 , 500 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 198 , 500 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 199 , 496 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 200 , 658 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 201 , 500 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 202 , 500 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 203 , 500 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 204 , 558 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 205 , 558 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 206 , 558 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 207 , 558 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 208 , 447 , 1.170 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 209 , 448 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 210 , 448 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 211 , 448 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 212 , 693 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 213 , 524 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 214 , 452 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 215 , 452 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 216 , 452 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 217 , 453 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 218 , 475 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 219 , 475 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 220 , 475 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 221 , 500 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 222 , 500 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 223 , 500 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 224 , 518 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 225 , 450 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 226 , 446 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 227 , 440 , 1.155 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 228 , 427 , 1.155 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 229 , 415 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 230 , 402 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 231 , 544 , 1.190 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 232 , 515 , 1.165 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 233 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 234 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 235 , 450 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 236 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 237 , 450 , 1.020 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 238 , 449 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 239 , 450 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 240 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 241 , 450 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 242 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 243 , 450 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 244 , 450 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 245 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 246 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 247 , 490 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 248 , 490 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 249 , 490 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 250 , 500 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 251 , 521 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 252 , 687 , 1.130 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 253 , 500 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 254 , 452 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 255 , 452 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 256 , 452 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 257 , 452 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 258 , 452 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 259 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 260 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 261 , 450 , 1.115 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 262 , 450 , 1.115 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 263 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 264 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 265 , 450 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 266 , 450 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 267 , 530 , 1.230 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 268 , 497 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 269 , 498 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 270 , 498 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 271 , 498 , 1.155 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 272 , 523 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 273 , 523 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 274 , 523 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 275 , 523 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 276 , 523 , 1.080 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 277 , 523 , 1.090 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 278 , 451 , 1.090 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 279 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 280 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 281 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 282 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 283 , 450 , 1.040 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 284 , 471 , 1.090 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 285 , 583 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 286 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 287 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 288 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 289 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 290 , 450 , 1.100 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 291 , 449 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 292 , 510 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 293 , 510 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 294 , 510 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 295 , 510 , 1.160 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 296 , 502 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 297 , 502 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 298 , 502 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 299 , 503 , 1.060 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 300 , 607 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 301 , 503 , 1.195 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 302 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 303 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 304 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
13,96,العاشر من رمضان,1,الحى 28 منطقة 1-2-3-4,28,غرب 28,1,منطقة 1, 305 , 450 , 1.120 , 1 ,,,,,,,,,,,,,
